label,sentence
1," Pours with a nice big head that fizzes away into a smallish but tight head. The color is a very dark hazy brown. Aroma is yeasty and nutty with some deep malty sweet notes and some plum like fruitiness. Flavor is very good, the malty sweetness is very present here but its not cloying, this is one of those where the alcohol seems to balance the sweetness, which I always find is either brilliant or a total disaster, more often its the latter of those two but in the case of this beer it is brilliant. Fruity notes of cherry, apple, and pear are present and work well alongside a good nuttiness.
"
1," This draft brew from the brewery poured a small sized head of foamy brown colored fully diminished bubbles that left behind an opaque dark black colored body with no visible carbonation.  It had a mild tingly start to the mouth feel and a medium tingly finish with a mild coffee aftertaste.  There was a certain smoothness to the palate.  The flavor was mixed with coffee dark roasted malt toasted dark malt and more coffee flavor.  The aroma was a mild coffee dark malty one too.
"
1," Bottle thanks to thirdeye11.  The look is brown to black in color with an off white head.  The smell is coffee, malts, alcohol, and bourbon.  The taste is coffee, bourbon, malts, chocolate, and good.
"
1," MAR 12, 2006 Poured from the botte at The Jolly Gardeners (Putney, London), a reddish brown with a creamy head. A fruity aroma with hints of strawberries and banana. A sweetish flavour with fruit coming through again (tangy pear). Initially smooth in the mouth with a nice natural carbonation and a tangy sour aftertaste.
"
1," Nose is yeasty, lemony, dark fruits and some alcohol.  Flavor is plum, tart lemon, oak, peach, dry fruityness, alcohol.  Spicy finish.
"
1," Cask, Blackfriars, Inverness.  Certainly warms you up on a Scottish winter night!  A good strong Scottish ale with a good amount of hops and full-on flavour.
"
1," The pils is nicely malty with a bit of sweetness to accentuate it.  There is just enough diacetyl to be not unpleasant, along with a medium hop bitterness that balances nicely with the light malty sweetness.  There is also quite a bit of fruitiness to the pils, which seems a bit out of place in lager.  In talks with the owner I have found out the likely culprit of this ale like taste, apparently the lagering phase is only 10 days, and the diacetyl helps to confuse the matter.
"
1," 750ml bottle. Reddish brown in colour with a small off white head that dissipates quickly. Aromas of fruits(plums, grapes), malt, yeast and bread. Flavor is moderately sweet with notes of plum and caramel, with a mild flavor of alcohol coming through in the end. Finishes dry with almost no bitterness. Very lively carbonation, almost rivaling that of canned pop. I look forward to trying the rest of the chimay lineup.
"
1," Draft at Disneyworld. Not a bad brown ale.  Nice caramel and slightly chocolaty flavor.
"
1," Dark brown if not black in color,small tan head that had some staying power.malty sweet aroma with a spicy citrus note to it.malty taste with a definate spiciness and fruit tone.the after taste is fruity and hoppy with a nice spice to it as well.The feel is some what thick maybe even a slight syrupy texture.I don't know,i've always had a problem drinking the brews from these guys without having to force myself to swallow.Theres just something about this brewery's beer that is hard for me to take.
"
0," Cask@Twickenham Beer festival. Thanks to Steve behind the bar for the heads up on this beer. Thankfully i didnt end up buying a half pint. this was absolutely awful. Cosmetic boot polish and boiled vegetable. I hope to god something was wrong with this, because (pardon my French), it tasted like shit.
"
1," 33 cL bottle. Pours clear and yellow with a small white head. Dry cornish and bitterhops aroma. Sweet caramel malt flavoured with a light bitterness showing through. Goes into a classic bitter and somewhat cornish finish.
"
1," Mmmm... a wonderful Belgian Strong Ale... my favorite Chimay, and one of my fave Belgian. The subtle, complex flavor belies the high Alc. content. As refined as beer gets!!
"
1," 2005 Bottle, 33cl.  Dark brown pour with medium head.  Clean fruity aroma.  A malty hops flavor.
"
1," JAN 17, 2008 Excellent ale. Beautiful and aromatic. Smooth and silky on the tongue with a pleasant alcohol warmth. Seems to me that you can sense the cask a bit in the aftertaste, which adds something. Absolutely wonderful. A favorite.
"
1," Appearance is orangish with no head. Good lace with a light hop nose and flavor of hops with very light maltiness. Dry and bitter finish.
"
1," Pours amber/copper, aroma is sweet with fruity notes.  Refreshing light taste, with just a touch of bitterness.
"
1," Pint at the brewpub.  Dark copper with heavy hops on the nose.  Nice hop bite in the flavor with a fairly short clean finish.  Decent I.P.A.  	P.S. One of my favorite movies!
"
1," Tasted on tap at brewpub. This IPA pours a copper gold color. Small sized white foamy head. Aroma is floral and citrusy. A medium bodied IPA. Malts are fruity and sweet, touch of bread. Hops are grapefruity and floral. Nice balance. Nice hop finish. Crisp and clean. Mouthfeel is full and round. Finish is clean and crisp. Aftertaste is slightly bitter. <BR ...><BR ...>	Cask Version 		Tasted on cask at brewpub. Pumps a deep orange gold color. Very large sized long lasting white foamy head. Aroma is malty and fruity, with a strong floral hop note. A medium bodied IPA. Malts are earthy and floral, touch of citrus at the front. As usual for a cask beer, it has a full, round and creamy mouthfeel. Touch of wood. Smooth taste. More in the English style of IPA, taste is more earthy and floral than hoppy. Good session IPA. Mouthfeel is full. Finish is clean and smooth. Aftertaste is slightly bitter.
"
1," I dont like IPAs, but I know what it supposed to be, and this is a good IPA.  A slight dyactel or oily flavor, but it wasnt too bad.  If you like IPA, you will like this beer.
"
1," (Dutch ratebeer meeting) Skunky smell. Pie coloured with no head. Sweet, artificial taste. Watery and thin palate.
"
1," Orangish appearance medium head. Flavor was malty but very good. Shag is right though the people walking above us were quite annoying and it was hard to concentrate!
"
1," On draught at brewpub. Amber-brown pour with a thick sudsy head that leaves thick lace. The nose is of caramel, pale malt and English bitters.  Flavors are much the same, with some caramel, melon, lightly metallic notes hitting mid-pull, and ends with some tea tannins and a crisp bitter finish.  Its very reminiscent of an ESB in the body; thinner and showing some skins/tannins in the mouth, but it does have substance on the palate, without being overtly complex. Makes for an easy summer quaff. Light and refreshing.
"
1," Sensational, the best Beer ive tasted so far, brilliant
"
1," A heftly bottle of this was my introduction to Beerpagne.  This brew pours a dark murky	hazel caramel.  The large frothy mostly diminishing head is off-white with virtually no	lacing.  The moderate nose is a complex mix of moderate grain, hay, caramel, grass, resin,	citrus, earth, raisin, vanilla, cola, and alcohol.  The flavor is balanced with a light start	featuring sweetness acidity, and bitterness.  The long finish is also balanced with	everything from the start being moderate with an addition of vanilla, caramel, anise,	pepper, and lemon/lime citrus tones.  The palate is the only glaring weak point in my	opinion.  The body is light to medium, the texture is dry, and the finish has a strong	astringency combined with a metallic texture.  The problem for me here is the excessive	carbonation that I can only compare to cheap champagne.  It really ruined the experience	for me.  A good brew that would be beyond stellar if the bubbles would be halved.
"
1," Clear amber colour with a thin white head. Tangy carmel malt nose. Sweet carmel malt taste with dry fruity finish with underlying carmel malt.
"
1," Looks like they brought back an old one. 4oz draft sample at the brewpub. Color is slightly cloudy straw gold. Aroma is spices and cloves. Taste is over spiced cloves and banana with that belgian yeast flavor. Rather typical belgian wheat, IMO, but the spices and clove were a little strong for me. Fine beer, nothing spectacular.
"
1," This beer was tried on July 27, 2007 at the Beer Bistro in Toronto.  The beer poured a deep dark brown into the Chimay glass with a generous off-white head that didnt last near as long as some other Trappists Ive tried.  The aroma is full of malt and yeast, with a tinge of sweetness.  The mouthfeel was full-bodied with a champagne like carbonation feel.  The flavour was a combination of malts and fruits.  A very good beer.
"
1," Orange color, with what Ive come to expect as the standard Barley Island monster head. Kind of a dank citrusy aroma. Some citrusy flavors with a dry finish. Might be an old bottle, but Im not getting any ""pronounced"" hop flavor.
"
1," As Chattanooga Steamer.  Dark brownish, yellow.  Foamy white head.  Aroma is sweet, malty, light corn and spiciness.  Taste is biting malt spiciness, light grassy bitter.
"
1,Sniffer
1," Still clear opalescent pear skin yellow. Still. Rather dry yellow apple skin aroma. Liquorous and skinny. Medium bodied. Woody and earthy notes in a long, dry white wine astringent finish. Good, but easily forgettable cider.
"
1," Copper pour with enormous (and irritatingly long-lived) rocky head.   Some floral hopping, but mainly citrusy notes to cut through the caramel/toffee base.  Nicely done and yes, I agree, sessionable.
"
