label,sentence
1,"I own a few of NARS' lipsticks: Barbarella, Heat Wave, Funny Face, Roman Holiday... Heat Wave and Funny Face are wonderful for a bold lip, Barbarella and Roman Holiday are perfect for an everyday face. Barbarella is very shear and I feel that the swatch is very dark and off putting on the browser, in real life it's a very soft peachy color. Roman Holiday is my go it, it gives a beautiful shear finish that give my already pink lips a little lift."
1,"I'm rather lazy at washing my face, so this product is great at removing makeup at the end of the day when I'm too tired to wash it.  After using it for a while, I think it actually is doing a better job at cleaning my face than soap and water.  Super fast, super easy."
1,I like this because it does not cause an allergic reaction to my eyes as most other products do.  Also I love how I can wash it off with water and soap. It does not come off . It stay on . I live in humid Florida. I can be outside all day and it stays on until I wash it off.
0,"I picked up this concealer to cover up acne, blemishes, pimples, the works.  I was trying to decided between this one and the light one but decided to go with this one as the green is supposed to cancel out the redness.  This stick concealer is near impossible to blend to a nice finish and it leaves a sticky and waxy residue on your skin. As to no surprise, the packaging is just as flawed as the product itself.  Within a week of using this product the concealer stuck to the top of the tube and I couldn't get it out.  Ick!"
1,I couldn't believe it but after five short days i noticed the difference. Now I am going to look for a Roc brand eye cream and I can get rid of the high dollar creams I've been using. Give it a try!
1,"When you're a grown up and you take a bubble bath it's more for stress relief than for bubbles. This doesn't foam up too terribly, and dissipates enough after 20 minutes or so (shorter if you splash around more) so you can use the water for an actual bath like you can't always do with a really foamy bubble bath."
1,It has a nice fragrance but I was hoping it would help to make my hair less frizzy than if I didn't use it.  My hair was soft but still frizzy.
1,"I have the NARS duo eyeshadow in Brumes. The product is velvety smooth, easily blendable, and highly pigmented. NARS has a large variety of colors to choose from. While some of them are neutral, most of them are vivid and bold, so if you're not a fan of intense eye makeup, you should probably look elsewhere. However, you can have a lot of fun playing with these colors. The Brumes shades are a deep charcoal gray and a dark, shimmery grayish-blue. I love them, but they're super dramatic, so consider yourself warned."
1,I'm fair with warm coloring.  This is a great red as it's not too cool.  Perfect blend of red.  It's shimmer in a lovely way.  Good for day wear and perfect for night !
1,"I've used this color for years, sometimes mixing with another Clairol Natural Instincts to give more red, and have always been completely satisfied.  Have had many compliments on my hair."
1,I use this to help with the tangles ....it smells like the beach ! Coconuts ! I thought the price was for 1 but was very happy to get 3 bottles of this !! SO a great value ! You spray in and leave it ...my hair is soft and shiny...it does not weigh it down at all. I put one bottle in my beach bag !
1,"This is no secret, but Nars Orgasm blushers are the best!!  And who would think by looking at the shade?  It looks way too bright and peachy/pinky/orangey!  But, nope, it actually ends up looking quite natural.  I use it on my cheeks, then dab a bit on my lips.  And on little makeup days I use it as eyeshadow as well."
